band,dynamicRange,dataType,nodata value,min,max,mean,std,obj,instid,imgref,date,doy
1.0,0.17048880667425692,6.0,0.0,0.003264171769842505,0.17375297844409943,0.04273127847860828,0.019724811970939674,9,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
2.0,0.013538662606151775,6.0,0.0,0.00041081637027673423,0.013949478976428507,0.00388880105745529,0.0017555404557504095,9,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
1.0,0.1134156648768112,6.0,0.0,0.0010697852121666074,0.1144854500889778,0.022587092815141485,0.012175702483358504,7,50048,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.16216837777756152,6.0,0.0,0.002382597187533974,0.16455097496509552,0.027240869187054366,0.014562770829334819,9,50056,20120720_223340_r2_scwa__hh,2012-07-20,202
1.0,0.046281964052468545,6.0,0.0,0.001099224667996168,0.04738118872046471,0.011330478947789387,0.005229837512118967,21,50066,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.007175196835305541,6.0,0.0,0.0003086412907578051,0.007483838126063347,0.0024420493448766736,0.0009510121182687219,21,50066,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.05666012878646143,6.0,0.0,0.00037752275238744915,0.05703765153884888,0.011755407260943422,0.006096260065227392,21,50055,20120716_225023_r2_scwa__hh,2012-07-16,198
1.0,0.045875840267399326,6.0,0.0,0.0004378031881060451,0.04631364345550537,0.006785870108822632,0.004495120089510259,21,50034,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.11351200088392945,6.0,0.0,0.0014053072081878781,0.1149173080921173,0.018693844946804705,0.012067694215147369,3,50069,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.01835046073392732,6.0,0.0,7.231423660414292e-05,0.018422774970531464,0.0034432436008657594,0.002007218553305913,3,50069,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.1261963644064963,6.0,0.0,0.0028747520409524436,0.12907111644744873,0.028528233685092764,0.013746354828330282,21,50040,20120429_222438_r2_scwa__hx,2012-04-29,120
2.0,0.009256423043552786,6.0,0.0,0.00026847462868317956,0.009524897672235967,0.0021653650305606567,0.0008687559880578541,21,50040,20120429_222438_r2_scwa__hx,2012-04-29,120
1.0,0.06784124264959246,6.0,0.0,0.0002747144317254424,0.0681159570813179,0.00931259622412173,0.006328386713815832,5,50059,20120716_225023_r2_scwa__hh,2012-07-16,198
